,state_number,consecutive_number,vehicle_number,drivers_vision_obscured_by,drivers_vision_obscured_by_name
45431,48,481344,2,0,No Obstruction Noted
45432,48,481345,2,0,No Obstruction Noted
45433,48,481512,2,0,No Obstruction Noted
45434,48,481517,2,0,No Obstruction Noted
45435,48,481518,2,0,No Obstruction Noted
45436,48,481519,2,0,No Obstruction Noted
45437,48,481511,2,0,No Obstruction Noted
45438,48,481520,2,0,No Obstruction Noted
45439,48,481523,2,0,No Obstruction Noted
45440,48,481524,2,0,No Obstruction Noted
45441,48,481525,2,0,No Obstruction Noted
45442,48,481498,2,0,No Obstruction Noted
45443,48,481499,2,0,No Obstruction Noted
45444,48,481501,2,0,No Obstruction Noted
45445,48,481505,2,0,No Obstruction Noted
45446,48,481507,2,0,No Obstruction Noted
45447,48,481509,2,0,No Obstruction Noted
45448,48,481546,2,0,No Obstruction Noted
45449,48,481547,2,0,No Obstruction Noted
45450,48,481548,2,0,No Obstruction Noted
45451,48,481550,2,0,No Obstruction Noted
45452,48,481552,2,0,No Obstruction Noted
45453,48,481557,2,0,No Obstruction Noted
45454,48,481527,2,0,No Obstruction Noted
45455,48,481529,2,0,No Obstruction Noted
45456,48,481531,2,0,No Obstruction Noted
45457,48,481532,2,0,No Obstruction Noted
45458,48,481533,2,0,No Obstruction Noted
45459,48,481536,2,0,No Obstruction Noted
45460,48,481539,2,0,No Obstruction Noted
45461,48,481540,2,0,No Obstruction Noted
45462,48,481541,2,0,No Obstruction Noted
45463,48,481442,2,0,No Obstruction Noted
45464,48,481446,2,0,No Obstruction Noted
45465,48,481448,2,0,No Obstruction Noted
45466,48,481450,2,0,No Obstruction Noted
45467,48,481455,2,0,No Obstruction Noted
45468,48,481456,2,0,No Obstruction Noted
45469,48,481457,2,0,No Obstruction Noted
45470,48,481429,2,0,No Obstruction Noted
45471,48,481430,2,0,No Obstruction Noted
45472,48,481460,2,0,No Obstruction Noted
45473,48,481434,2,0,No Obstruction Noted
45474,48,481436,2,0,No Obstruction Noted
45475,48,481440,2,0,No Obstruction Noted
45476,48,481441,2,0,No Obstruction Noted
45477,48,481487,2,0,No Obstruction Noted
45478,48,481479,2,0,No Obstruction Noted
45479,48,481481,2,0,No Obstruction Noted
45480,48,481484,2,0,No Obstruction Noted
45481,48,481490,2,0,No Obstruction Noted
45482,48,481491,2,0,No Obstruction Noted
45483,48,481493,2,0,No Obstruction Noted
45484,48,481494,2,0,No Obstruction Noted
45485,48,481468,2,0,No Obstruction Noted
45486,48,481466,2,0,No Obstruction Noted
45487,48,481467,2,0,No Obstruction Noted
45488,48,481304,2,0,No Obstruction Noted
45489,48,481476,2,0,No Obstruction Noted
45490,48,481477,2,0,No Obstruction Noted
45491,48,481149,2,0,No Obstruction Noted
45492,48,481141,2,0,No Obstruction Noted
45493,48,481142,2,0,No Obstruction Noted
45494,48,481144,2,0,No Obstruction Noted
45495,48,481145,2,0,No Obstruction Noted
45496,48,481148,2,0,No Obstruction Noted
45497,48,481153,2,0,No Obstruction Noted
45498,48,481129,2,0,No Obstruction Noted
45499,48,481130,2,0,No Obstruction Noted
45500,48,481131,2,0,No Obstruction Noted
45501,48,481156,2,0,No Obstruction Noted
45502,48,481134,2,0,No Obstruction Noted
45503,48,481136,2,0,No Obstruction Noted
45504,48,481137,2,0,No Obstruction Noted
45505,48,481139,2,0,No Obstruction Noted
45506,48,481140,2,0,No Obstruction Noted
45507,48,481177,2,0,No Obstruction Noted
45508,48,481171,2,0,No Obstruction Noted
45509,48,481174,2,0,No Obstruction Noted
45510,48,481175,2,0,No Obstruction Noted
45511,48,481179,2,0,No Obstruction Noted
45512,48,481180,2,0,No Obstruction Noted
45513,48,481182,2,0,No Obstruction Noted
45514,48,481158,2,0,No Obstruction Noted
45515,48,481159,2,0,No Obstruction Noted
45516,48,481161,2,0,No Obstruction Noted
45517,48,481164,2,0,No Obstruction Noted
45518,48,481168,2,0,No Obstruction Noted
45519,48,481169,2,0,No Obstruction Noted
45520,48,481086,2,0,No Obstruction Noted
45521,48,481087,2,0,No Obstruction Noted
45522,48,481088,2,0,No Obstruction Noted
45523,48,481089,2,0,No Obstruction Noted
45524,48,481090,2,0,No Obstruction Noted
45525,48,481084,2,0,No Obstruction Noted
45526,48,481092,2,0,No Obstruction Noted
45527,48,481093,2,0,No Obstruction Noted
45528,48,481095,2,0,No Obstruction Noted
45529,48,481096,2,0,No Obstruction Noted
45530,48,481076,2,0,No Obstruction Noted
45531,48,481070,2,0,No Obstruction Noted
45532,48,481071,2,0,No Obstruction Noted
45533,48,481073,2,0,No Obstruction Noted
45534,48,481074,2,0,No Obstruction Noted
45535,48,481075,2,0,No Obstruction Noted
45536,48,481097,2,0,No Obstruction Noted
45537,48,481078,2,0,No Obstruction Noted
45538,48,481082,2,0,No Obstruction Noted
45539,48,481083,2,0,No Obstruction Noted
45540,48,481120,2,0,No Obstruction Noted
45541,48,481114,2,0,No Obstruction Noted
45542,48,481117,2,0,No Obstruction Noted
45543,48,481111,2,0,No Obstruction Noted
45544,48,481123,2,0,No Obstruction Noted
45545,48,481125,2,0,No Obstruction Noted
45546,48,481126,2,0,No Obstruction Noted
45547,48,481127,2,0,No Obstruction Noted
45548,48,481098,2,0,No Obstruction Noted
45549,48,481100,2,0,No Obstruction Noted
45550,48,481101,2,0,No Obstruction Noted
45551,48,481102,2,0,No Obstruction Noted
45552,48,481106,2,0,No Obstruction Noted
45553,48,481107,2,0,No Obstruction Noted
45554,48,481110,2,0,No Obstruction Noted
45555,48,481260,2,0,No Obstruction Noted
45556,48,481261,2,0,No Obstruction Noted
45557,48,481262,2,0,No Obstruction Noted
45558,48,481266,2,0,No Obstruction Noted
45559,48,481267,2,0,No Obstruction Noted
45560,48,481268,2,0,No Obstruction Noted
45561,48,481269,2,0,No Obstruction Noted
45562,48,481270,2,0,No Obstruction Noted
45563,48,481250,2,0,No Obstruction Noted
45564,48,481251,2,0,No Obstruction Noted
45565,48,481252,2,0,No Obstruction Noted
45566,48,481255,2,0,No Obstruction Noted
45567,48,481257,2,0,No Obstruction Noted
45568,48,481298,2,0,No Obstruction Noted
45569,48,481289,2,0,No Obstruction Noted
45570,48,481291,2,0,No Obstruction Noted
45571,48,481300,2,0,No Obstruction Noted
45572,48,481301,2,0,No Obstruction Noted
45573,48,481302,2,0,No Obstruction Noted
45574,48,481277,2,0,No Obstruction Noted
45575,48,481279,2,0,No Obstruction Noted
45576,48,481280,2,0,No Obstruction Noted
45577,48,481283,2,0,No Obstruction Noted
45578,48,481286,2,0,No Obstruction Noted
45579,48,481200,2,0,No Obstruction Noted
45580,48,481205,2,0,No Obstruction Noted
45581,48,481206,2,0,No Obstruction Noted
45582,48,481207,2,0,No Obstruction Noted
45583,48,481199,2,0,No Obstruction Noted
45584,48,481210,2,0,No Obstruction Noted
45585,48,481212,2,0,No Obstruction Noted
45586,48,481191,2,0,No Obstruction Noted
45587,48,481185,2,0,No Obstruction Noted
45588,48,481187,2,0,No Obstruction Noted
45589,48,481188,2,0,No Obstruction Noted
45590,48,481193,2,0,No Obstruction Noted
45591,48,481195,2,0,No Obstruction Noted
45592,48,481233,2,0,No Obstruction Noted
45593,48,481239,2,0,No Obstruction Noted
45594,48,481232,2,0,No Obstruction Noted
45595,48,481241,2,0,No Obstruction Noted
45596,48,481244,2,0,No Obstruction Noted
45597,48,481248,2,0,No Obstruction Noted
45598,48,481221,2,0,No Obstruction Noted
45599,48,481215,2,0,No Obstruction Noted
45600,48,481216,2,0,No Obstruction Noted
45601,48,481220,2,0,No Obstruction Noted
45602,48,481226,2,0,No Obstruction Noted
45603,48,480030,2,0,No Obstruction Noted
45604,48,480020,2,0,No Obstruction Noted
45605,48,480022,2,0,No Obstruction Noted
45606,48,480027,2,0,No Obstruction Noted
45607,48,480031,2,0,No Obstruction Noted
45608,48,480034,2,0,No Obstruction Noted
45609,48,480005,2,0,No Obstruction Noted
45610,48,480013,2,0,No Obstruction Noted
45611,48,480014,2,0,No Obstruction Noted
45612,48,480017,2,0,No Obstruction Noted
45613,48,480059,2,0,No Obstruction Noted
45614,48,480052,2,0,No Obstruction Noted
45615,48,480054,2,0,No Obstruction Noted
45616,48,480055,2,0,No Obstruction Noted
45617,48,480058,2,0,No Obstruction Noted
45618,48,480060,2,0,No Obstruction Noted
45619,48,480065,2,0,No Obstruction Noted
45620,48,480038,2,0,No Obstruction Noted
45621,48,480039,2,0,No Obstruction Noted
45622,48,480040,2,0,No Obstruction Noted
45623,48,480042,2,0,No Obstruction Noted
45624,48,480001,2,0,No Obstruction Noted
45625,48,480045,2,0,No Obstruction Noted
45626,48,480048,2,0,No Obstruction Noted
45627,48,480051,2,0,No Obstruction Noted
45628,48,480415,2,0,No Obstruction Noted
45629,48,480417,2,0,No Obstruction Noted
45630,48,480419,2,0,No Obstruction Noted
45631,48,480423,2,0,No Obstruction Noted
45632,48,480425,2,0,No Obstruction Noted
45633,48,480426,2,0,No Obstruction Noted
45634,48,480427,2,0,No Obstruction Noted
45635,48,480402,2,0,No Obstruction Noted
45636,48,480404,2,0,No Obstruction Noted
45637,48,480405,2,0,No Obstruction Noted
45638,48,480406,2,0,No Obstruction Noted
45639,48,480407,2,0,No Obstruction Noted
45640,48,480411,2,0,No Obstruction Noted
45641,48,480450,2,0,No Obstruction Noted
45642,48,480445,2,0,No Obstruction Noted
45643,48,480446,2,0,No Obstruction Noted
45644,48,480448,2,0,No Obstruction Noted
45645,48,480449,2,0,No Obstruction Noted
45646,48,480443,2,0,No Obstruction Noted
45647,48,480451,2,0,No Obstruction Noted
45648,48,480453,2,0,No Obstruction Noted
45649,48,480454,2,0,No Obstruction Noted
45650,48,480431,2,0,No Obstruction Noted
45651,48,480433,2,0,No Obstruction Noted
45652,48,480436,2,0,No Obstruction Noted
45653,48,480398,2,0,No Obstruction Noted
45654,48,480437,2,0,No Obstruction Noted
45655,48,480439,2,0,No Obstruction Noted
45656,48,480440,2,0,No Obstruction Noted
45657,48,480441,2,0,No Obstruction Noted
45658,48,480353,2,0,No Obstruction Noted
45659,48,480356,2,0,No Obstruction Noted
45660,48,480363,2,0,No Obstruction Noted
45661,48,480330,2,0,No Obstruction Noted
45662,48,480333,2,0,No Obstruction Noted
45663,48,480335,2,0,No Obstruction Noted
45664,48,480337,2,0,No Obstruction Noted
45665,48,480338,2,0,No Obstruction Noted
45666,48,480341,2,0,No Obstruction Noted
45667,48,480390,2,0,No Obstruction Noted
45668,48,480383,2,0,No Obstruction Noted
45669,48,480386,2,0,No Obstruction Noted
45670,48,480389,2,0,No Obstruction Noted
45671,48,480391,2,0,No Obstruction Noted
45672,48,480394,2,0,No Obstruction Noted
45673,48,480365,2,0,No Obstruction Noted
45674,48,480371,2,0,No Obstruction Noted
45675,48,480372,2,0,No Obstruction Noted
45676,48,480457,2,0,No Obstruction Noted
45677,48,480374,2,0,No Obstruction Noted
45678,48,480379,2,0,No Obstruction Noted
45679,48,480381,2,0,No Obstruction Noted
45680,48,480542,2,0,No Obstruction Noted
45681,48,480537,2,0,No Obstruction Noted
45682,48,480540,2,0,No Obstruction Noted
45683,48,480541,2,0,No Obstruction Noted
45684,48,480543,2,0,No Obstruction Noted
45685,48,480544,2,0,No Obstruction Noted
45686,48,480545,2,0,No Obstruction Noted
45687,48,480547,2,0,No Obstruction Noted
45688,48,480529,2,0,No Obstruction Noted
45689,48,480525,2,0,No Obstruction Noted
45690,48,480527,2,0,No Obstruction Noted
45691,48,480548,2,0,No Obstruction Noted
45692,48,480530,2,0,No Obstruction Noted
45693,48,480531,2,0,No Obstruction Noted
45694,48,480533,2,0,No Obstruction Noted
45695,48,480534,2,0,No Obstruction Noted
45696,48,480563,2,0,No Obstruction Noted
45697,48,480566,2,0,No Obstruction Noted
45698,48,480568,2,0,No Obstruction Noted
45699,48,480569,2,0,No Obstruction Noted
45700,48,480574,2,0,No Obstruction Noted
45701,48,480576,2,0,No Obstruction Noted
45702,48,480578,2,0,No Obstruction Noted
45703,48,480549,2,0,No Obstruction Noted
45704,48,480551,2,0,No Obstruction Noted
45705,48,480553,2,0,No Obstruction Noted
45706,48,480559,2,0,No Obstruction Noted
45707,48,480561,2,0,No Obstruction Noted
45708,48,480562,2,0,No Obstruction Noted
45709,48,480480,2,0,No Obstruction Noted
45710,48,480474,2,0,No Obstruction Noted
45711,48,480475,2,0,No Obstruction Noted
45712,48,480476,2,0,No Obstruction Noted
45713,48,480478,2,0,No Obstruction Noted
45714,48,480472,2,0,No Obstruction Noted
45715,48,480481,2,0,No Obstruction Noted
45716,48,480483,2,0,No Obstruction Noted
45717,48,480461,2,0,No Obstruction Noted
45718,48,480462,2,0,No Obstruction Noted
45719,48,480465,2,0,No Obstruction Noted
45720,48,480467,2,0,No Obstruction Noted
45721,48,480468,2,0,No Obstruction Noted
45722,48,480470,2,0,No Obstruction Noted
45723,48,480505,2,0,No Obstruction Noted
45724,48,480509,2,0,No Obstruction Noted
45725,48,480510,2,0,No Obstruction Noted
45726,48,480516,2,0,No Obstruction Noted
45727,48,480519,2,0,No Obstruction Noted
45728,48,480496,2,0,No Obstruction Noted
45729,48,480492,2,0,No Obstruction Noted
45730,48,480494,2,0,No Obstruction Noted
45731,48,480497,2,0,No Obstruction Noted
45732,48,480499,2,0,No Obstruction Noted
45733,48,480501,2,0,No Obstruction Noted
45734,48,480502,2,0,No Obstruction Noted
45735,48,480152,2,0,No Obstruction Noted
45736,48,480153,2,0,No Obstruction Noted
45737,48,480155,2,0,No Obstruction Noted
45738,48,480156,2,0,No Obstruction Noted
45739,48,480163,2,0,No Obstruction Noted
45740,48,480165,2,0,No Obstruction Noted
45741,48,480166,2,0,No Obstruction Noted
45742,48,480144,2,0,No Obstruction Noted
45743,48,480137,2,0,No Obstruction Noted
45744,48,480141,2,0,No Obstruction Noted
45745,48,480168,2,0,No Obstruction Noted
45746,48,480147,2,0,No Obstruction Noted
45747,48,480149,2,0,No Obstruction Noted
45748,48,480150,2,0,No Obstruction Noted
45749,48,480186,2,0,No Obstruction Noted
45750,48,480187,2,0,No Obstruction Noted
45751,48,480188,2,0,No Obstruction Noted
45752,48,480185,2,0,No Obstruction Noted
45753,48,480193,2,0,No Obstruction Noted
45754,48,480194,2,0,No Obstruction Noted
45755,48,480198,2,0,No Obstruction Noted
45756,48,480174,2,0,No Obstruction Noted
45757,48,480175,2,0,No Obstruction Noted
45758,48,480176,2,0,No Obstruction Noted
45759,48,480179,2,0,No Obstruction Noted
45760,48,480092,2,0,No Obstruction Noted
45761,48,480089,2,0,No Obstruction Noted
45762,48,480090,2,0,No Obstruction Noted
45763,48,480091,2,0,No Obstruction Noted
45764,48,480083,2,0,No Obstruction Noted
45765,48,480093,2,0,No Obstruction Noted
45766,48,480094,2,0,No Obstruction Noted
45767,48,480098,2,0,No Obstruction Noted
45768,48,480069,2,0,No Obstruction Noted
45769,48,480071,2,0,No Obstruction Noted
45770,48,480079,2,0,No Obstruction Noted
45771,48,480080,2,0,No Obstruction Noted
45772,48,480082,2,0,No Obstruction Noted
45773,48,480127,2,0,No Obstruction Noted
45774,48,480116,2,0,No Obstruction Noted
45775,48,480117,2,0,No Obstruction Noted
45776,48,480128,2,0,No Obstruction Noted
45777,48,480129,2,0,No Obstruction Noted
45778,48,480134,2,0,No Obstruction Noted
45779,48,480106,2,0,No Obstruction Noted
45780,48,480102,2,0,No Obstruction Noted
45781,48,480103,2,0,No Obstruction Noted
45782,48,480104,2,0,No Obstruction Noted
45783,48,480105,2,0,No Obstruction Noted
45784,48,480201,2,0,No Obstruction Noted
45785,48,480111,2,0,No Obstruction Noted
45786,48,480114,2,0,No Obstruction Noted
45787,48,480285,2,0,No Obstruction Noted
45788,48,480289,2,0,No Obstruction Noted
45789,48,480290,2,0,No Obstruction Noted
45790,48,480293,2,0,No Obstruction Noted
45791,48,480294,2,0,No Obstruction Noted
45792,48,480295,2,0,No Obstruction Noted
45793,48,480297,2,0,No Obstruction Noted
45794,48,480299,2,0,No Obstruction Noted
45795,48,480276,2,0,No Obstruction Noted
45796,48,480269,2,0,No Obstruction Noted
45797,48,480277,2,0,No Obstruction Noted
45798,48,480278,2,0,No Obstruction Noted
45799,48,480282,2,0,No Obstruction Noted
45800,48,480317,2,0,No Obstruction Noted
45801,48,480318,2,0,No Obstruction Noted
45802,48,480320,2,0,No Obstruction Noted
45803,48,480324,2,0,No Obstruction Noted
45804,48,480326,2,0,No Obstruction Noted
45805,48,480328,2,0,No Obstruction Noted
45806,48,480302,2,0,No Obstruction Noted
45807,48,480304,2,0,No Obstruction Noted
45808,48,480305,2,0,No Obstruction Noted
45809,48,480308,2,0,No Obstruction Noted
45810,48,480309,2,0,No Obstruction Noted
45811,48,480311,2,0,No Obstruction Noted
45812,48,480313,2,0,No Obstruction Noted
45813,48,480315,2,0,No Obstruction Noted
45814,48,480219,2,0,No Obstruction Noted
45815,48,480222,2,0,No Obstruction Noted
45816,48,480226,2,0,No Obstruction Noted
45817,48,480217,2,0,No Obstruction Noted
45818,48,480227,2,0,No Obstruction Noted
45819,48,480228,2,0,No Obstruction Noted
45820,48,480234,2,0,No Obstruction Noted
45821,48,480204,2,0,No Obstruction Noted
45822,48,480208,2,0,No Obstruction Noted
45823,48,480213,2,0,No Obstruction Noted
45824,48,480216,2,0,No Obstruction Noted
45825,48,480252,2,0,No Obstruction Noted
45826,48,480254,2,0,No Obstruction Noted
45827,48,480256,2,0,No Obstruction Noted
45828,48,480257,2,0,No Obstruction Noted
45829,48,480251,2,0,No Obstruction Noted
45830,48,480261,2,0,No Obstruction Noted
45831,48,480266,2,0,No Obstruction Noted
45832,48,480238,2,0,No Obstruction Noted
45833,48,480240,2,0,No Obstruction Noted
45834,48,480242,2,0,No Obstruction Noted
45835,48,480243,2,0,No Obstruction Noted
45836,48,480244,2,0,No Obstruction Noted
45837,48,480249,2,0,No Obstruction Noted
45838,48,483120,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45839,48,481299,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45840,48,482065,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45841,48,482129,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45842,48,482625,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45843,48,482634,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45844,48,483040,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45845,48,480225,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45846,48,481184,2,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
45847,48,482263,3,95,No Driver Present/Unknown if Driver Present
45848,48,482913,3,95,No Driver Present/Unknown if Driver Present
45849,48,482587,3,95,No Driver Present/Unknown if Driver Present
45850,48,483056,3,95,No Driver Present/Unknown if Driver Present
45851,48,480612,3,95,No Driver Present/Unknown if Driver Present
45852,48,480864,3,95,No Driver Present/Unknown if Driver Present
45853,48,480102,3,95,No Driver Present/Unknown if Driver Present
45854,48,481714,3,95,No Driver Present/Unknown if Driver Present
45855,48,481616,3,95,No Driver Present/Unknown if Driver Present
45856,48,481536,3,95,No Driver Present/Unknown if Driver Present
45857,48,481846,3,99,Unknown
45858,48,481841,3,99,Unknown
45859,48,481386,3,99,Unknown
45860,48,482856,3,0,No Obstruction Noted
45861,48,482870,3,0,No Obstruction Noted
45862,48,482872,3,0,No Obstruction Noted
45863,48,482879,3,0,No Obstruction Noted
45864,48,482859,3,0,No Obstruction Noted
45865,48,482869,3,0,No Obstruction Noted
45866,48,482793,3,0,No Obstruction Noted
45867,48,482782,3,0,No Obstruction Noted
45868,48,482815,3,0,No Obstruction Noted
45869,48,482801,3,0,No Obstruction Noted
45870,48,482802,3,0,No Obstruction Noted
45871,48,483005,3,0,No Obstruction Noted
45872,48,482995,3,0,No Obstruction Noted
45873,48,482885,3,0,No Obstruction Noted
45874,48,482943,3,0,No Obstruction Noted
45875,48,482929,3,0,No Obstruction Noted
45876,48,482604,3,0,No Obstruction Noted
45877,48,482642,3,0,No Obstruction Noted
45878,48,482636,3,0,No Obstruction Noted
45879,48,482644,3,0,No Obstruction Noted
45880,48,482621,3,0,No Obstruction Noted
45881,48,482627,3,0,No Obstruction Noted
45882,48,482536,3,0,No Obstruction Noted
45883,48,482573,3,0,No Obstruction Noted
45884,48,482566,3,0,No Obstruction Noted
45885,48,482580,3,0,No Obstruction Noted
45886,48,482563,3,0,No Obstruction Noted
